dealer_id,dealer_name,dealer_type,parent_dealer_id,geo_id,city,state,pincode,email,phone,status,established_date
BRN00513,Nagaur District Motors,Branch,MDL0021,513,Nagaur,Rajasthan,341001.0,nagaur@oemmotors.in,8191872142,Active,2007-10-28
BRN00514,Pali District Motors,Branch,MDL0021,514,Pali,Rajasthan,306401.0,pali@dealerhub.in,8470078263,Active,2009-01-22
BRN00515,Pratapgarh District Motors,Branch,MDL0021,515,Pratapgarh,Rajasthan,312605.0,pratapgarh@industrialfleet.in,8445473081,Active,2018-01-06
BRN00516,Rajsamand District Motors,Branch,MDL0021,516,Rajsamand,Rajasthan,313324.0,rajsamand@dealerhub.in,8271779089,Active,2006-02-25
BRN00517,Sikar District Motors,Branch,MDL0021,517,Sikar,Rajasthan,332001.0,sikar@industrialfleet.in,8264106900,Active,2020-05-22
BRN00518,Sawai Madhopur District Motors,Branch,MDL0021,518,Sawai Madhopur,Rajasthan,322001.0,sawaimadhopur@dealerhub.in,8502174688,Active,2020-03-07
BRN00519,Sirohi District Motors,Branch,MDL0021,519,Sirohi,Rajasthan,307001.0,sirohi@industrialfleet.in,8230999198,Inactive,2014-11-17
BRN00520,Tonk District Motors,Branch,MDL0021,520,Tonk,Rajasthan,304001.0,tonk@industrialfleet.in,8900089279,Active,2005-06-21
BRN00521,Udaipur District Motors,Branch,MDL0021,521,Udaipur,Rajasthan,313001.0,udaipur@dealerhub.in,8386906056,Active,2021-08-02
BRN00522,East Sikkim District Motors,Branch,MDL0022,522,Gangtok,Sikkim,737101.0,eastsikkim@industrialfleet.in,8911688309,Active,2021-02-06
BRN00523,North Sikkim District Motors,Branch,MDL0022,523,Mangan,Sikkim,nan,northsikkim@industrialfleet.in,8218253055,Active,2009-01-16
BRN00524,Pakyong District Motors,Branch,MDL0022,524,Pakyong,Sikkim,nan,pakyong@oemmotors.in,8544512326,Active,2014-12-19
BRN00525,Soreng District Motors,Branch,MDL0022,525,Soreng,Sikkim,nan,soreng@dealerhub.in,8487219973,Active,2022-10-26
BRN00526,South Sikkim District Motors,Branch,MDL0022,526,Namchi,Sikkim,nan,southsikkim@oemmotors.in,8580301184,Active,2013-07-25
BRN00527,West Sikkim District Motors,Branch,MDL0022,527,Gyalshing,Sikkim,nan,westsikkim@oemmotors.in,8241944818,Inactive,2018-11-26
BRN00528,Ariyalur District Motors,Branch,MDL0023,528,Ariyalur,Tamil Nadu,621704.0,ariyalur@dealerhub.in,8480654865,Active,2013-01-09
BRN00529,Chengalpattu District Motors,Branch,MDL0023,529,Chengalpattu,Tamil Nadu,603001.0,chengalpattu@oemmotors.in,8611159078,Inactive,2018-05-17
BRN00530,Chennai District Motors,Branch,MDL0023,530,Chennai,Tamil Nadu,600001.0,chennai@oemmotors.in,8466694585,Active,2009-12-17
BRN00531,Coimbatore District Motors,Branch,MDL0023,531,Coimbatore,Tamil Nadu,641001.0,coimbatore@industrialfleet.in,8873168392,Active,2006-08-03
BRN00532,Cuddalore District Motors,Branch,MDL0023,532,Cuddalore,Tamil Nadu,607001.0,cuddalore@oemmotors.in,8354089006,Active,2022-08-27
BRN00533,Dharmapuri District Motors,Branch,MDL0023,533,Dharmapuri,Tamil Nadu,636701.0,dharmapuri@oemmotors.in,8616319010,Active,2020-01-12
BRN00534,Dindigul District Motors,Branch,MDL0023,534,Dindigul,Tamil Nadu,624001.0,dindigul@dealerhub.in,8348027260,Inactive,2021-09-04
BRN00535,Erode District Motors,Branch,MDL0023,535,Erode,Tamil Nadu,638001.0,erode@industrialfleet.in,8896705586,Active,2018-04-15
BRN00536,Kallakurichi District Motors,Branch,MDL0023,536,Kallakurichi,Tamil Nadu,606202.0,kallakurichi@industrialfleet.in,8772907267,Active,2005-08-10
BRN00537,Kanchipuram District Motors,Branch,MDL0023,537,Kanchipuram,Tamil Nadu,631501.0,kanchipuram@dealerhub.in,8941908082,Inactive,2008-08-19
BRN00538,Kanyakumari District Motors,Branch,MDL0023,538,Nagercoil,Tamil Nadu,629001.0,kanyakumari@dealerhub.in,8784760137,Active,2014-06-15
BRN00539,Karur District Motors,Branch,MDL0023,539,Karur,Tamil Nadu,639001.0,karur@oemmotors.in,8368257226,Active,2013-11-23
BRN00540,Krishnagiri District Motors,Branch,MDL0023,540,Krishnagiri,Tamil Nadu,635001.0,krishnagiri@dealerhub.in,8981218965,Active,2017-06-09
BRN00541,Madurai District Motors,Branch,MDL0023,541,Madurai,Tamil Nadu,625001.0,madurai@industrialfleet.in,8209121698,Active,2019-10-25
BRN00542,Mayiladuthurai District Motors,Branch,MDL0023,542,Mayiladuthurai,Tamil Nadu,609001.0,mayiladuthurai@oemmotors.in,8383388812,Active,2018-03-29
BRN00543,Nagapattinam District Motors,Branch,MDL0023,543,Nagapattinam,Tamil Nadu,611001.0,nagapattinam@industrialfleet.in,8315660436,Active,2021-06-05
BRN00544,Nilgiris District Motors,Branch,MDL0023,544,Ooty,Tamil Nadu,643001.0,nilgiris@industrialfleet.in,8912581601,Active,2018-04-25
BRN00545,Namakkal District Motors,Branch,MDL0023,545,Namakkal,Tamil Nadu,637001.0,namakkal@oemmotors.in,8218520433,Active,2017-12-04
BRN00546,Perambalur District Motors,Branch,MDL0023,546,Perambalur,Tamil Nadu,621212.0,perambalur@industrialfleet.in,8448214013,Active,2014-12-10
BRN00547,Pudukkottai District Motors,Branch,MDL0023,547,Pudukkottai,Tamil Nadu,622001.0,pudukkottai@industrialfleet.in,8539311291,Active,2019-03-09
BRN00548,Ramanathapuram District Motors,Branch,MDL0023,548,Ramanathapuram,Tamil Nadu,623501.0,ramanathapuram@dealerhub.in,8675438520,Active,2017-05-30
BRN00549,Ranipet District Motors,Branch,MDL0023,549,Ranipettai,Tamil Nadu,632401.0,ranipet@oemmotors.in,8863781999,Active,2015-10-18
BRN00550,Salem District Motors,Branch,MDL0023,550,Salem,Tamil Nadu,636001.0,salem@oemmotors.in,8719492348,Active,2007-09-27
BRN00551,Sivaganga District Motors,Branch,MDL0023,551,Sivagangai,Tamil Nadu,630561.0,sivaganga@industrialfleet.in,8884931761,Active,2009-06-04
BRN00552,Tenkasi District Motors,Branch,MDL0023,552,Tenkasi,Tamil Nadu,627811.0,tenkasi@oemmotors.in,8845349241,Active,2010-05-09
BRN00553,Tiruppur District Motors,Branch,MDL0023,553,Tiruppur,Tamil Nadu,641601.0,tiruppur@industrialfleet.in,8911322078,Active,2010-11-01
BRN00554,Tiruchirappalli District Motors,Branch,MDL0023,554,Tiruchirappalli,Tamil Nadu,620001.0,tiruchirappalli@dealerhub.in,8608705901,Inactive,2006-05-10
BRN00555,Theni District Motors,Branch,MDL0023,555,Theni,Tamil Nadu,625531.0,theni@industrialfleet.in,8279888547,Active,2006-11-29
BRN00556,Tirunelveli District Motors,Branch,MDL0023,556,Tirunelveli,Tamil Nadu,627001.0,tirunelveli@industrialfleet.in,8966969588,Inactive,2022-06-28
BRN00557,Thanjavur District Motors,Branch,MDL0023,557,Thanjavur,Tamil Nadu,613001.0,thanjavur@industrialfleet.in,8681958116,Active,2014-10-03
BRN00558,Thoothukudi District Motors,Branch,MDL0023,558,Thoothukudi,Tamil Nadu,628001.0,thoothukudi@dealerhub.in,8468293471,Inactive,2010-12-14
BRN00559,Tirupattur District Motors,Branch,MDL0023,559,Tirupattur,Tamil Nadu,635601.0,tirupattur@dealerhub.in,8862505126,Active,2020-02-03
BRN00560,Tiruvallur District Motors,Branch,MDL0023,560,Tiruvallur,Tamil Nadu,602001.0,tiruvallur@industrialfleet.in,8689308226,Active,2007-12-28
BRN00561,Tiruvarur District Motors,Branch,MDL0023,561,Thiruvarur,Tamil Nadu,614101.0,tiruvarur@dealerhub.in,8191903137,Inactive,2021-08-01
BRN00562,Tiruvannamalai District Motors,Branch,MDL0023,562,Tiruvannaamalai,Tamil Nadu,606601.0,tiruvannamalai@industrialfleet.in,8580340903,Inactive,2022-11-08
BRN00563,Vellore District Motors,Branch,MDL0023,563,Vellore,Tamil Nadu,632001.0,vellore@industrialfleet.in,8637475896,Active,2006-01-13
BRN00564,Viluppuram District Motors,Branch,MDL0023,564,Viluppuram,Tamil Nadu,605602.0,viluppuram@dealerhub.in,8281117874,Active,2011-03-29
BRN00565,Virudhunagar District Motors,Branch,MDL0023,565,Virudhunagar,Tamil Nadu,626001.0,virudhunagar@dealerhub.in,8461932773,Active,2018-06-07
BRN00566,Adilabad District Motors,Branch,MDL0024,566,Adilabad,Telangana,504001.0,adilabad@oemmotors.in,8634664063,Active,2012-07-28
BRN00567,Bhadradri Kothagudem District Motors,Branch,MDL0024,567,Kothagudem,Telangana,507101.0,bhadradrikothagudem@dealerhub.in,8947547827,Inactive,2020-06-14
BRN00568,Hanamkonda District Motors,Branch,MDL0024,568,Hanamkonda,Telangana,506001.0,hanamkonda@industrialfleet.in,8733457039,Active,2020-08-04
BRN00569,Hyderabad District Motors,Branch,MDL0024,569,Hyderabad,Telangana,500001.0,hyderabad@oemmotors.in,8958447585,Active,2017-01-24
BRN00570,Jagtial District Motors,Branch,MDL0024,570,Jagtial,Telangana,505327.0,jagtial@industrialfleet.in,8653832687,Inactive,2016-09-09
BRN00571,Jangaon District Motors,Branch,MDL0024,571,Jangaon,Telangana,506167.0,jangaon@industrialfleet.in,8281597535,Active,2023-10-04
BRN00572,Jayashankar Bhupalpally District Motors,Branch,MDL0024,572,Bhupalpally,Telangana,506169.0,jayashankarbhupalpally@oemmotors.in,8713112897,Active,2011-12-30
BRN00573,Jogulamba Gadwal District Motors,Branch,MDL0024,573,Gadwal,Telangana,509125.0,jogulambagadwal@industrialfleet.in,8205013111,Inactive,2012-04-05
BRN00574,Kamareddy District Motors,Branch,MDL0024,574,Kamareddy,Telangana,503111.0,kamareddy@oemmotors.in,8832181396,Active,2012-06-20
BRN00575,Karimnagar District Motors,Branch,MDL0024,575,Karimnagar,Telangana,505001.0,karimnagar@oemmotors.in,8536493755,Inactive,2018-02-26
BRN00576,Khammam District Motors,Branch,MDL0024,576,Khammam,Telangana,507001.0,khammam@oemmotors.in,8390640048,Active,2011-02-07
BRN00577,Kumuram Bheem Asifabad District Motors,Branch,MDL0024,577,Asifabad,Telangana,504293.0,kumurambheemasifabad@industrialfleet.in,8869375853,Active,2022-01-06
BRN00578,Mahabubabad District Motors,Branch,MDL0024,578,Mahabubabad,Telangana,506101.0,mahabubabad@oemmotors.in,8224924988,Active,2017-06-18
BRN00579,Mahbubnagar District Motors,Branch,MDL0024,579,Mahbubnagar,Telangana,509001.0,mahbubnagar@industrialfleet.in,8252999241,Active,2011-11-08
BRN00580,Mancherial District Motors,Branch,MDL0024,580,Mancherial,Telangana,504208.0,mancherial@dealerhub.in,8118335900,Active,2015-06-29
BRN00581,Medak District Motors,Branch,MDL0024,581,Medak,Telangana,502110.0,medak@industrialfleet.in,8937965101,Active,2018-11-19
BRN00582,Medchal–Malkajgiri District Motors,Branch,MDL0024,582,Shamirpet,Telangana,500078.0,medchal–malkajgiri@dealerhub.in,8783799436,Active,2022-02-24
BRN00583,Mulugu District Motors,Branch,MDL0024,583,Mulugu,Telangana,506342.0,mulugu@oemmotors.in,8665464602,Active,2016-10-28
BRN00584,Nalgonda District Motors,Branch,MDL0024,584,Nalgonda,Telangana,508001.0,nalgonda@oemmotors.in,8335916202,Active,2007-03-20
BRN00585,Narayanpet District Motors,Branch,MDL0024,585,Narayanpet,Telangana,509210.0,narayanpet@dealerhub.in,8644232952,Active,2009-01-17
BRN00586,Nagarkurnool District Motors,Branch,MDL0024,586,Nagarkurnool,Telangana,509209.0,nagarkurnool@industrialfleet.in,8428279295,Inactive,2014-03-17
BRN00587,Nirmal District Motors,Branch,MDL0024,587,Nirmal,Telangana,504106.0,nirmal@dealerhub.in,8363773308,Active,2020-12-21
BRN00588,Nizamabad District Motors,Branch,MDL0024,588,Nizamabad,Telangana,503001.0,nizamabad@industrialfleet.in,8228401939,Inactive,2010-01-03
BRN00589,Peddapalli District Motors,Branch,MDL0024,589,Peddapalli,Telangana,505172.0,peddapalli@industrialfleet.in,8322835502,Inactive,2017-11-09
BRN00590,Rajanna Sircilla District Motors,Branch,MDL0024,590,Sircilla,Telangana,505301.0,rajannasircilla@oemmotors.in,8293588111,Active,2016-08-23
BRN00591,Ranga Reddy District Motors,Branch,MDL0024,591,Hyderabad,Telangana,500001.0,rangareddy@dealerhub.in,8486948744,Active,2016-04-22
BRN00592,Sangareddy District Motors,Branch,MDL0024,592,Sangareddy,Telangana,502001.0,sangareddy@industrialfleet.in,8368091447,Active,2022-01-29
BRN00593,Siddipet District Motors,Branch,MDL0024,593,Siddipet,Telangana,502103.0,siddipet@industrialfleet.in,8573951122,Active,2005-07-03
BRN00594,Suryapet District Motors,Branch,MDL0024,594,Suryapet,Telangana,508213.0,suryapet@oemmotors.in,8521788320,Active,2006-05-13
BRN00595,Vikarabad District Motors,Branch,MDL0024,595,Vikarabad,Telangana,501101.0,vikarabad@industrialfleet.in,8124145607,Active,2018-10-07
BRN00596,Wanaparthy District Motors,Branch,MDL0024,596,Wanaparthy,Telangana,509103.0,wanaparthy@dealerhub.in,8964577502,Inactive,2018-05-24
BRN00597,Warangal District Motors,Branch,MDL0024,597,Warangal,Telangana,506001.0,warangal@oemmotors.in,8342308958,Active,2019-04-24
BRN00598,Yadadri Bhuvanagiri District Motors,Branch,MDL0024,598,Bhongir,Telangana,508116.0,yadadribhuvanagiri@oemmotors.in,8389109631,Active,2010-03-05
BRN00599,Dhalai District Motors,Branch,MDL0025,599,Ambassa,Tripura,nan,dhalai@oemmotors.in,8453013084,Active,2008-01-12
BRN00600,Gomati District Motors,Branch,MDL0025,600,Udaipur,Tripura,313001.0,gomati@oemmotors.in,8219562502,Inactive,2023-08-14
BRN00601,Khowai District Motors,Branch,MDL0025,601,Khowai,Tripura,nan,khowai@dealerhub.in,8524243464,Active,2014-01-13
BRN00602,North Tripura District Motors,Branch,MDL0025,602,Dharmanagar,Tripura,nan,northtripura@industrialfleet.in,8922610707,Active,2022-03-13
BRN00603,Sepahijala District Motors,Branch,MDL0025,603,Bishramganj,Tripura,nan,sepahijala@industrialfleet.in,8586994648,Active,2021-09-17
BRN00604,South Tripura District Motors,Branch,MDL0025,604,Belonia,Tripura,nan,southtripura@dealerhub.in,8395713188,Active,2019-07-18
BRN00605,Unakoti District Motors,Branch,MDL0025,605,Kailashahar,Tripura,nan,unakoti@oemmotors.in,8192745854,Active,2012-12-03
BRN00606,West Tripura District Motors,Branch,MDL0025,606,Agartala,Tripura,799001.0,westtripura@industrialfleet.in,8919044971,Active,2012-02-04
BRN00607,Agra District Motors,Branch,MDL0026,607,Agra,Uttar Pradesh,282001.0,agra@industrialfleet.in,8108847769,Active,2007-05-02
BRN00608,Aligarh District Motors,Branch,MDL0026,608,Aligarh,Uttar Pradesh,202001.0,aligarh@oemmotors.in,8394133132,Active,2006-08-06
BRN00609,Ambedkar Nagar District Motors,Branch,MDL0026,609,Akbarpur,Uttar Pradesh,224122.0,ambedkarnagar@oemmotors.in,8413196018,Active,2009-09-26
BRN00610,Amethi District Motors,Branch,MDL0026,610,Gauriganj,Uttar Pradesh,227405.0,amethi@industrialfleet.in,8683549643,Active,2017-02-11
BRN00611,Amroha District Motors,Branch,MDL0026,611,Amroha,Uttar Pradesh,244221.0,amroha@industrialfleet.in,8149684522,Active,2010-02-14
BRN00612,Auraiya District Motors,Branch,MDL0026,612,Auraiya,Uttar Pradesh,206122.0,auraiya@oemmotors.in,8903333440,Active,2011-02-11
BRN00613,Ayodhya District Motors,Branch,MDL0026,613,Ayodhya,Uttar Pradesh,224001.0,ayodhya@dealerhub.in,8303734719,Inactive,2012-02-13
BRN00614,Azamgarh District Motors,Branch,MDL0026,614,Azamgarh,Uttar Pradesh,276001.0,azamgarh@dealerhub.in,8812477462,Active,2011-03-10
BRN00615,Bagpat District Motors,Branch,MDL0026,615,Baghpat,Uttar Pradesh,250609.0,bagpat@oemmotors.in,8402736070,Active,2021-11-08
BRN00616,Bahraich District Motors,Branch,MDL0026,616,Bahraich,Uttar Pradesh,271801.0,bahraich@industrialfleet.in,8491911632,Active,2023-10-13
BRN00617,Ballia District Motors,Branch,MDL0026,617,Ballia,Uttar Pradesh,277001.0,ballia@oemmotors.in,8846880511,Active,2016-11-24
BRN00618,Balrampur District Motors,Branch,MDL0026,618,Balrampur,Uttar Pradesh,271201.0,balrampur@dealerhub.in,8402782832,Inactive,2014-03-29
BRN00619,Banda District Motors,Branch,MDL0026,619,Banda,Uttar Pradesh,210001.0,banda@dealerhub.in,8583217023,Active,2006-08-24
BRN00620,Barabanki District Motors,Branch,MDL0026,620,Barabanki,Uttar Pradesh,225001.0,barabanki@oemmotors.in,8385241455,Inactive,2020-01-04
BRN00621,Bareilly District Motors,Branch,MDL0026,621,Bareilly,Uttar Pradesh,243001.0,bareilly@oemmotors.in,8725496919,Active,2013-09-06
BRN00622,Basti District Motors,Branch,MDL0026,622,Basti,Uttar Pradesh,272001.0,basti@oemmotors.in,8704954900,Active,2010-11-05
BRN00623,Bhadohi District Motors,Branch,MDL0026,623,Gyanpur,Uttar Pradesh,221304.0,bhadohi@industrialfleet.in,8952471062,Inactive,2023-02-24
BRN00624,Bijnor District Motors,Branch,MDL0026,624,Bijnor,Uttar Pradesh,246701.0,bijnor@industrialfleet.in,8561227541,Active,2008-02-11
BRN00625,Budaun District Motors,Branch,MDL0026,625,Budaun,Uttar Pradesh,243601.0,budaun@dealerhub.in,8672904700,Active,2017-10-21
BRN00626,Bulandshahr District Motors,Branch,MDL0026,626,Bulandshahr,Uttar Pradesh,203001.0,bulandshahr@industrialfleet.in,8334512131,Active,2014-04-11
BRN00627,Chandauli District Motors,Branch,MDL0026,627,Chandauli,Uttar Pradesh,232104.0,chandauli@oemmotors.in,8794535410,Active,2007-08-03
BRN00628,Chitrakoot District Motors,Branch,MDL0026,628,Karwi,Uttar Pradesh,210205.0,chitrakoot@dealerhub.in,8791264847,Active,2023-07-26
BRN00629,Deoria District Motors,Branch,MDL0026,629,Deoria,Uttar Pradesh,274001.0,deoria@oemmotors.in,8270140815,Active,2012-07-21
BRN00630,Etah District Motors,Branch,MDL0026,630,Etah,Uttar Pradesh,207001.0,etah@oemmotors.in,8365156617,Active,2011-02-26
BRN00631,Etawah District Motors,Branch,MDL0026,631,Etawah,Uttar Pradesh,206001.0,etawah@industrialfleet.in,8166052433,Active,2021-05-03
BRN00632,Farrukhabad District Motors,Branch,MDL0026,632,Fatehgarh,Uttar Pradesh,209601.0,farrukhabad@industrialfleet.in,8600264259,Active,2017-12-08
BRN00633,Fatehpur District Motors,Branch,MDL0026,633,Fatehpur,Uttar Pradesh,212601.0,fatehpur@oemmotors.in,8528793146,Active,2018-02-20
BRN00634,Firozabad District Motors,Branch,MDL0026,634,Firozabad,Uttar Pradesh,283203.0,firozabad@dealerhub.in,8675897618,Active,2010-11-14
BRN00635,Gautam Buddha Nagar District Motors,Branch,MDL0026,635,Noida,Uttar Pradesh,201301.0,gautambuddhanagar@oemmotors.in,8198979201,Active,2020-07-14
BRN00636,Ghaziabad District Motors,Branch,MDL0026,636,Ghaziabad,Uttar Pradesh,201001.0,ghaziabad@oemmotors.in,8307770275,Active,2014-04-27
BRN00637,Ghazipur District Motors,Branch,MDL0026,637,Ghazipur,Uttar Pradesh,233001.0,ghazipur@industrialfleet.in,8122532630,Inactive,2017-08-05
BRN00638,Gonda District Motors,Branch,MDL0026,638,Gonda,Uttar Pradesh,271001.0,gonda@industrialfleet.in,8719759517,Inactive,2006-08-02
BRN00639,Gorakhpur District Motors,Branch,MDL0026,639,Gorakhpur,Uttar Pradesh,273001.0,gorakhpur@industrialfleet.in,8268829766,Active,2006-09-08
BRN00640,Hamirpur District Motors,Branch,MDL0026,640,Hamirpur,Uttar Pradesh,nan,hamirpur@dealerhub.in,8369465139,Inactive,2007-05-23
BRN00641,Hapur District Motors,Branch,MDL0026,641,Hapur,Uttar Pradesh,245101.0,hapur@industrialfleet.in,8575853579,Active,2010-08-30
BRN00642,Hardoi District Motors,Branch,MDL0026,642,Hardoi,Uttar Pradesh,241001.0,hardoi@dealerhub.in,8208260871,Inactive,2005-08-05
BRN00643,Hathras District Motors,Branch,MDL0026,643,Hathras,Uttar Pradesh,204101.0,hathras@dealerhub.in,8883898869,Inactive,2023-12-20
BRN00644,Jalaun District Motors,Branch,MDL0026,644,Orai,Uttar Pradesh,285001.0,jalaun@oemmotors.in,8977929916,Active,2010-09-17
BRN00645,Jaunpur District Motors,Branch,MDL0026,645,Jaunpur,Uttar Pradesh,222001.0,jaunpur@dealerhub.in,8976289802,Active,2006-09-17
BRN00646,Jhansi District Motors,Branch,MDL0026,646,Jhansi,Uttar Pradesh,284001.0,jhansi@dealerhub.in,8149507511,Inactive,2018-01-02
BRN00647,Kannauj District Motors,Branch,MDL0026,647,Kannauj,Uttar Pradesh,209726.0,kannauj@industrialfleet.in,8124167767,Active,2020-07-27
BRN00648,Kanpur Dehat District Motors,Branch,MDL0026,648,Akbarpur,Uttar Pradesh,224122.0,kanpurdehat@industrialfleet.in,8548592000,Active,2020-12-02
BRN00649,Kanpur Nagar District Motors,Branch,MDL0026,649,Kanpur,Uttar Pradesh,208001.0,kanpurnagar@oemmotors.in,8354123173,Active,2021-11-14
BRN00650,Kasganj District Motors,Branch,MDL0026,650,Kasganj,Uttar Pradesh,207123.0,kasganj@oemmotors.in,8188255690,Active,2014-07-27
BRN00651,Kaushambi District Motors,Branch,MDL0026,651,Manjhanpur,Uttar Pradesh,212213.0,kaushambi@industrialfleet.in,8265383981,Inactive,2016-08-20
BRN00652,Kushinagar District Motors,Branch,MDL0026,652,Padrauna,Uttar Pradesh,274304.0,kushinagar@oemmotors.in,8564057874,Active,2008-11-03
BRN00653,Lakhimpur Kheri District Motors,Branch,MDL0026,653,Lakhimpur,Uttar Pradesh,262701.0,lakhimpurkheri@industrialfleet.in,8663616483,Active,2007-03-19
BRN00654,Lalitpur District Motors,Branch,MDL0026,654,Lalitpur,Uttar Pradesh,284403.0,lalitpur@oemmotors.in,8704184785,Active,2009-03-20
BRN00655,Lucknow District Motors,Branch,MDL0026,655,Lucknow,Uttar Pradesh,226001.0,lucknow@oemmotors.in,8897427656,Inactive,2023-11-17
BRN00656,Maharajganj District Motors,Branch,MDL0026,656,Maharajganj,Uttar Pradesh,273303.0,maharajganj@industrialfleet.in,8282520539,Active,2017-06-01
BRN00657,Mahoba District Motors,Branch,MDL0026,657,Mahoba,Uttar Pradesh,nan,mahoba@industrialfleet.in,8298662368,Active,2013-08-21
BRN00658,Mainpuri District Motors,Branch,MDL0026,658,Mainpuri,Uttar Pradesh,205001.0,mainpuri@dealerhub.in,8677902903,Inactive,2019-09-17
BRN00659,Mathura District Motors,Branch,MDL0026,659,Mathura,Uttar Pradesh,281001.0,mathura@dealerhub.in,8339870915,Active,2023-01-05
BRN00660,Mau District Motors,Branch,MDL0026,660,Mau,Uttar Pradesh,275101.0,mau@industrialfleet.in,8689398184,Active,2011-07-05
BRN00661,Meerut District Motors,Branch,MDL0026,661,Meerut,Uttar Pradesh,250001.0,meerut@industrialfleet.in,8648123071,Active,2019-12-11
BRN00662,Mirzapur District Motors,Branch,MDL0026,662,Mirzapur,Uttar Pradesh,231001.0,mirzapur@industrialfleet.in,8770167917,Inactive,2006-09-12
BRN00663,Moradabad District Motors,Branch,MDL0026,663,Moradabad,Uttar Pradesh,244001.0,moradabad@industrialfleet.in,8364550422,Active,2020-06-08
BRN00664,Muzaffarnagar District Motors,Branch,MDL0026,664,Muzaffarnagar,Uttar Pradesh,251001.0,muzaffarnagar@oemmotors.in,8883433234,Inactive,2016-06-28
BRN00665,Pilibhit District Motors,Branch,MDL0026,665,Pilibhit,Uttar Pradesh,262001.0,pilibhit@oemmotors.in,8675085942,Active,2017-05-25
BRN00666,Pratapgarh District Motors,Branch,MDL0026,666,Pratapgarh,Uttar Pradesh,312605.0,pratapgarh@industrialfleet.in,8503531671,Active,2015-05-15
BRN00667,Prayagraj District Motors,Branch,MDL0026,667,Prayagraj,Uttar Pradesh,211001.0,prayagraj@oemmotors.in,8209143610,Active,2005-09-21
BRN00668,Raebareli District Motors,Branch,MDL0026,668,Raebareli,Uttar Pradesh,229001.0,raebareli@dealerhub.in,8632546838,Active,2013-10-03
BRN00669,Rampur District Motors,Branch,MDL0026,669,Rampur,Uttar Pradesh,244901.0,rampur@oemmotors.in,8266450669,Active,2007-04-10
BRN00670,Saharanpur District Motors,Branch,MDL0026,670,Saharanpur,Uttar Pradesh,247001.0,saharanpur@oemmotors.in,8348648985,Inactive,2008-01-27
BRN00671,Sambhal District Motors,Branch,MDL0026,671,Sambhal,Uttar Pradesh,244302.0,sambhal@oemmotors.in,8912683085,Active,2022-02-25
BRN00672,Sant Kabir Nagar District Motors,Branch,MDL0026,672,Khalilabad,Uttar Pradesh,272175.0,santkabirnagar@oemmotors.in,8927818366,Active,2011-01-15
BRN00673,Shahjahanpur District Motors,Branch,MDL0026,673,Shahjahanpur,Uttar Pradesh,242001.0,shahjahanpur@oemmotors.in,8865100683,Inactive,2014-04-17
BRN00674,Shamli District Motors,Branch,MDL0026,674,Shamli,Uttar Pradesh,247776.0,shamli@dealerhub.in,8777422697,Active,2008-05-25
BRN00675,Shravasti District Motors,Branch,MDL0026,675,Shravasti,Uttar Pradesh,271831.0,shravasti@dealerhub.in,8928837003,Inactive,2010-02-03
BRN00676,Siddharthnagar District Motors,Branch,MDL0026,676,Naugarh,Uttar Pradesh,272207.0,siddharthnagar@oemmotors.in,8335393485,Inactive,2008-12-11
BRN00677,Sitapur District Motors,Branch,MDL0026,677,Sitapur,Uttar Pradesh,261001.0,sitapur@dealerhub.in,8518602128,Active,2019-06-01
BRN00678,Sonbhadra District Motors,Branch,MDL0026,678,Robertsganj,Uttar Pradesh,231216.0,sonbhadra@dealerhub.in,8313939670,Active,2010-07-05
BRN00679,Sultanpur District Motors,Branch,MDL0026,679,Sultanpur,Uttar Pradesh,228001.0,sultanpur@oemmotors.in,8885964111,Inactive,2023-02-01
BRN00680,Unnao District Motors,Branch,MDL0026,680,Unnao,Uttar Pradesh,209801.0,unnao@industrialfleet.in,8683092975,Active,2021-01-13
BRN00681,Varanasi District Motors,Branch,MDL0026,681,Varanasi,Uttar Pradesh,221001.0,varanasi@oemmotors.in,8112363767,Active,2010-05-01
BRN00682,Almora District Motors,Branch,MDL0027,682,Almora,Uttarakhand,263601.0,almora@industrialfleet.in,8773943501,Active,2020-11-21
BRN00683,Bageshwar District Motors,Branch,MDL0027,683,Bageshwar,Uttarakhand,263642.0,bageshwar@dealerhub.in,8824814863,Active,2015-05-18
BRN00684,Chamoli District Motors,Branch,MDL0027,684,Gopeshwar,Uttarakhand,246401.0,chamoli@industrialfleet.in,8353743503,Inactive,2012-08-06
BRN00685,Champawat District Motors,Branch,MDL0027,685,Champawat,Uttarakhand,262523.0,champawat@industrialfleet.in,8241718951,Inactive,2017-07-07
BRN00686,Dehradun District Motors,Branch,MDL0027,686,Dehradun,Uttarakhand,248001.0,dehradun@industrialfleet.in,8677473294,Inactive,2005-04-26
BRN00687,Haridwar District Motors,Branch,MDL0027,687,Haridwar,Uttarakhand,249401.0,haridwar@dealerhub.in,8598541602,Active,2013-08-11
BRN00688,Nainital District Motors,Branch,MDL0027,688,Nainital,Uttarakhand,263001.0,nainital@oemmotors.in,8119547432,Active,2012-07-26
BRN00689,Pauri Garhwal District Motors,Branch,MDL0027,689,Pauri,Uttarakhand,246001.0,paurigarhwal@oemmotors.in,8535114384,Active,2008-05-14
BRN00690,Pithoragarh District Motors,Branch,MDL0027,690,Pithoragarh,Uttarakhand,262501.0,pithoragarh@oemmotors.in,8135442959,Active,2014-11-30
